,fold-change control mujer case1 lung,fold-change control mujer case1 heart,fold-change control hombre case2 lung,fold-change control hombre case2 jejunum,fold-change control hombre case2 heart,fold-change control hombre case3 lung,fold-change control hombre case3 heart,fold-change control mujer case4 lung,fold-change control mujer case4 heart,fold-change control mujer case4 liver,fold-change control mujer case4 kidney,fold-change control mujer case4 bowel,fold-change control hombre case5 lung,fold-change control hombre case5 fat,fold-change control hombre case5 skin,fold-change control hombre case5 bowel,fold-change control hombre case5 liver,fold-change control hombre case5 kidney,fold-change control hombre case5 heart,fold-change control hombre case5 marrow,fold-change control hombre case6 lung,fold-change control mujer case7 lung,fold-change control hombre case8 lung,fold-change control hombre case8 liver,fold-change control hombre case8 bowel,fold-change control hombre case8 heart,fold-change control mujer case9 lung,fold-change control mujer case10 lung,fold-change control mujer case10 liver,fold-change control hombre case11 lung,fold-change control hombre case11 kidney,fold-change control hombre case11 bowel,fold-change control mujer case12 liver,fold-change control hombre caseA lung,fold-change control hombre caseB lung,fold-change control hombre caseC lung,fold-change control hombre caseF lung,fold-change control hombre caseE lung,fold-change control hombre caseG lung,fold-change control hombre caseH lung,fold-change control hombre caseI lung,fold-change control mujer caseD lung,fold-change control mujer caseJ lung,fold-change control mujer caseP1 placenta,fold-change control mujer caseP2 placenta,fold-change control hombre caseP3 placenta,fold-change control hombre caseP4 placenta
ARL6IP1,-0.672056569740728,-0.9153985886290145,0.3472168618869385,-0.5653609473432143,-2.1650328490508004,0.25936043581548934,-0.896066048301969,-0.6516579078106115,-3.075339501498708,0.7726574050562365,inf,-1.2124693184622282,-0.06549233149277663,-2.55338830567714,-0.7994923155610588,-1.3026575448859337,-1.3100700454861427,-2.3978185972118964,-1.4571729904178334,-0.574664965307551,1.212949842536944,0.1952083370685396,-0.035891552409375825,-0.07945711734472316,-0.28891048297367516,-3.396031977737879,-0.43816001979537333,-0.1120343014793894,inf,-0.24591630006499038,-1.6283503633583536,0.6263035273475687,3.094585499943606,-1.2810909785143783,0.6362919909117832,-0.4831793033957342,-1.10527340914886,-0.5115681299825099,0.8060144946288909,0.6888509005810676,-1.050013339452237,-2.927782313084846,0.7303916780792338,0.38568569956306514,0.8423200853463302,0.972141570663865,-0.3820198873651557
CFLAR,-0.35835596509733647,-1.511081666896578,0.9974042238663454,-0.46998676833840286,-0.8648053353007255,0.5986675547149722,-0.11126010201997073,0.4326096823297461,-1.1093976154480012,-0.01065267638709409,inf,-2.057179944569703,0.6602380840798446,-1.2710826999243225,-0.9123246516493815,-0.5842528243264433,-3.2121890108707483,-1.5666197454454418,-0.11970159184820091,-0.12396182785901684,3.3321854168043012,-0.15876008249470666,0.9343527106402719,-1.1756631348456381,-0.8102076644173579,-0.1441000210285847,-0.7695989742233962,-0.16151960043028596,0.1186303405578732,0.7170077197387145,0.36667329031398843,0.31492941527811824,3.11863034055788,-0.6577484549264967,2.5147376466972395,2.2802529920936925,-0.5383878672809881,0.8268805538078398,1.850950577941259,2.0293375774224116,-1.9541208579303047,-5.389164299640817,-0.2152478568790236,-0.1007389755714842,-0.9527228307430506,1.1209532378921785,-0.4758234146507668
ACER3,-1.3121362227469935,-2.808914439621086,-0.5800427598526212,-1.406194488671491,-4.327794485266443,-0.4990176808011398,-2.138998033201591,2.398475386815955,-1.5390632242933524,inf,,-1.5210226687331416,-0.2724139906384317,inf,-1.59302014211098,-2.8899170096294826,-3.7947597765891374,-2.408577139982481,-2.837165342854144,-1.670312405664655,4.498770799721739,0.04995792706631461,0.37738010138565,-2.2056928775352524,-0.8078159294145932,-2.406790520508471,-0.8844667157187218,0.14913465891265892,1.7860321496726925,-1.1606427571297728,-1.0541464054077891,-0.4196444438853219,inf,-4.0288151154511755,1.1813496032028332,-0.8215125041948267,-0.3086770298618487,-0.4227909992021856,-0.15029626411932415,0.3155222784257696,-1.350278499417813,-3.651373162634608,-0.20265253709947484,-0.3545034934316202,0.43958581404345004,2.3461473152713492,0.0027062717216957744
CASP10,0.3051805018709072,-1.2830933404106895,1.5199803395211515,-1.8106881951510678,-1.9774006895825549,1.2929024804714178,-0.09345881904612222,1.6114135307419906,-1.4549475748238807,0.9899251539957176,,-4.695641287663839,0.9460444602213596,1.5936018692937663,-1.4598570626477558,-1.0148612234922503,-4.614290982347561,-0.4207534236832998,-0.3712943297503151,-0.042384634451853774,5.314928049767163,0.7539972516981664,1.3189919003570751,-0.44026158257251435,-1.6273471351730127,-1.3194311306583677,-0.5827255008196811,1.040081466503268,2.04881884304929,0.7401178592133321,0.4482504837211479,-0.23917564964374757,4.311853248883087,-0.2633838204884412,1.54152441967931,1.1418581683798146,-1.0875662511229236,0.4357497001520288,1.947710369930282,0.33249234038446707,-0.5848472044550769,inf,0.2617680174467784,0.8490155476867619,-0.2010173481655232,1.5147950289560392,-1.064752447480306
CASP8,-0.006215061675508896,-3.6775107337937163,1.6913274527716764,-2.334599540543189,-3.086274535695827,1.6437894077675417,-1.1198705049674267,-0.6130788611987201,-1.4076595184659846,1.1804702613338471,inf,-1.5664967249898487,1.4363982461556009,-0.7376643981559589,-1.0577689894836555,0.010566022106065803,-1.553239827018526,-0.7520196911330254,-1.3477178798399463,1.0186665208771817,5.392180769370323,0.6255596415556884,1.502122864101141,0.03582707203536576,-1.8882240747313366,-3.1652705709378557,-0.2625025663023786,-0.7868996495047563,2.23936395038742,1.15614190229726,0.18737354416282725,-0.23257227833708366,inf,0.02005975617704419,2.7623560190451157,0.13989952618304732,-0.04669297773151433,0.6122780729010014,1.7626009379899208,1.412652318661208,-1.1087585498471964,-3.51996945680724,-0.6789314084933439,-0.48202259676461473,-0.4675888647948174,1.1515694468823723,-0.12923217423513297
APLP2,-0.03894637787428938,-0.8926120135880459,0.38110419408873525,-0.02424958067248432,-1.9548947168704425,-0.07960534555524694,-1.6384086287039683,1.6618089446202176,0.015645368919506814,0.5191127516499551,inf,-0.4476354425536538,-0.02522267055212786,-1.8106430778367602,-1.15236771126821,-0.9469354401548012,-2.8399252001695525,-1.1197416363749588,-1.6804333752539624,-1.5422502051299123,1.2208600790682755,-0.0343254377013506,0.1033236874684079,-0.9168573739277248,-0.557974557422928,-1.5138836932320836,-0.15456526037664609,0.9345517790600409,0.10407525237111671,-0.23599849430796324,-0.2936898741550527,-0.00012207806983908584,2.3264676737075685,-1.2648947288948678,1.7430005334367353,0.02602281532025112,-0.8958916046612552,-0.2753113448402031,0.9528997671919196,1.1550239574416354,-1.202798845055829,-2.8028153432373974,0.5210048109911694,0.48058656211507605,0.3533347404492425,0.4017881756300976,-0.6626228973554135
CALM1,-0.24367012099363664,-0.6159231802566721,0.055287468314002323,0.9759398322641234,-1.116978401073005,0.027673486726711164,-0.4136087761784002,-1.9201359014560664,-0.4499773728145407,-0.2604425256582914,,0.1367314636900906,0.11058892827407422,-1.5694641951190569,-0.9174478190221929,-0.8837752409257489,-3.037116320561323,-1.998856987374971,-0.3535470765780912,-1.3850396239816287,1.1751614224188038,-0.22640255186139385,0.7751166468499955,-1.1261213266200663,1.7072572233391519,-0.43413417350979716,-0.15657057023735163,1.164382505765269,-0.10843943221323443,0.17395554821757328,0.26537593822814515,1.6275056293374845,3.2838779905655286,-1.652261826778858,1.6692131353644255,-0.27920671196950314,-0.8170152637181559,0.2644631289342363,0.9728827297697671,0.6581282351747482,-0.6099130348218278,-0.9912558928428922,0.8599779225768863,-0.1318238268181315,0.297605108851209,1.2795546386265624,-0.4940328078313639
CFB,2.103964526937705,2.6085355641176395,-0.6911050579155251,-2.8531205458318207,inf,1.0349681700897053,-2.808316511698374,-1.233923158895879,inf,inf,,0.4590220226982894,1.2802875652218273,inf,-0.6542925067735583,-0.02252815601232587,1.6652047618590442,-0.2705406964216562,-1.306811476514553,inf,7.212892084365125,2.4655198369840634,0.7959768138377775,6.087161675077681,-1.9917075807411246,-1.683791576226488,1.759217172629004,1.733079154584086,5.881554058524057,2.5627921309001738,1.6688525388741955,1.0078986168704942,inf,2.9421113422743965,1.749070322006905,3.7447609363997016,1.307406710503626,1.852748968108577,0.6251701000567952,0.6462037999289922,1.1096860390303762,-0.5558512537832436,0.8928693717518913,0.4559625759828095,0.8716889183213604,1.722783398618772,-0.647753179523764
DDX5,-0.34112549890687965,-1.0575142399944661,0.9426114349640999,0.5808481917350463,-1.703527381722474,0.8417054444454581,-0.803357049394161,0.4321508989852623,-0.7413042780389367,-1.3390845972656957,inf,-0.714795776338458,1.134364043083614,-2.091882838348811,-0.6547222738997709,-0.22476457250420104,-2.563503865994019,-0.9993229274093657,0.18653580813123807,-0.05718585972588224,1.4574777174644766,0.28328666092966864,0.9260648339520936,0.04725810415919105,0.548970863264392,-0.31906192129105343,-0.2749549238362225,0.4225010989675572,-1.1426873844621865,0.8114591557128068,0.7276619751226561,1.0864713079403814,1.3047715925090417,-1.3027945131064746,2.229234981290699,1.2933014981781896,-0.7622539091128082,0.8200762017632224,1.4739708394246487,1.6931494143866146,-0.4815926682073975,-3.1815433202792076,0.1872734396637101,0.025892852789740274,-0.3433434567284638,0.9705599177858317,-0.03969560622018326
EDN1,-2.061780831084019,-3.937215737551237,0.2032023176196783,-1.4185805574518884,-5.214649671962981,-1.1689283410414526,-3.025853219898129,-5.872783864956241,-4.005234160979889,inf,,-8.34976368480439,-1.5471828050537475,inf,-1.8491091384732363,-2.352274367798108,inf,inf,-2.3317031067719176,inf,3.675147450060484,-3.6838694605075006,2.693070114428444,inf,-4.016599210998487,inf,-1.4058501961310412,-2.2223965856664614,-2.34226914825746,0.4754163716709625,0.38092650278303375,-0.5695340364156557,inf,-1.0087797065391892,-0.5653279254454424,1.2153967232815497,0.6088754214488854,-0.8242193587284794,-0.6221139515370209,0.9067143885338758,-3.237133686114349,-5.779674460564761,-3.3309538350296273,-2.9694462528604184,-3.9576147890060365,0.31858390935331204,-0.5471139276972697
ENO1,-0.4513044040015305,-1.9309018110859828,0.07569959413575342,-0.5365899470531286,-3.247622957708423,-0.1372096532464351,-2.3826641905395647,0.012364371986555829,-1.3009487719642956,0.02018858843306232,inf,-0.5779150119761525,0.05790938121946738,0.28861418300722186,-0.11536948665841974,0.08981461680750791,-1.085771458720537,-0.5675932763038907,-0.9467792390992796,-0.14268190113541518,0.6088363896296186,-0.10958021205081295,-0.23877343354904645,-0.43746535629196953,-0.8737226613445123,-2.367260977447797,-0.2999047941810349,0.20630061529015176,-1.6578833166795734,0.16978806006427094,-0.5995793630682781,-0.48949836033190774,1.9270791840415877,-1.0100441325572995,-0.10526119991077336,-0.12221187276446017,-0.19009161869859856,-0.38601206715754594,0.4438546124111774,-0.5666357760501517,-0.36678299127146685,-1.3583230348206583,-0.051621414157957464,-0.6976140009690315,-0.7338808772781925,-0.6245567611922357,-0.014550211309205413
F2,inf,inf,inf,0,0,0,0,0,0,inf,,0,0,0,0,0,inf,0,0,0,inf,inf,0,inf,0,0,0,0,inf,inf,inf,inf,inf,inf,0,0,0,0,0,0,inf,0,0,0,0,0,0
FLNB,-0.5806546154760078,-1.332977694798565,1.0143287414667075,-0.022119470965491418,-1.3081308937693215,0.5574259577946478,0.0733106362379246,1.9997269605521921,-0.4052962556608421,0.13268587755023686,inf,-1.1154752518020217,0.49377335796718036,-1.4955736564696593,-0.03238703063022284,-0.26191640903739827,-2.6330771802195923,-0.5839295308905093,0.3160390995911015,-1.061170832323887,3.8219633757854874,-1.0695220141352733,0.6347305267591511,1.1057368383389785,-0.6950429335259835,-0.9231798292515587,-1.6839967047736797,-0.4522199370911069,0.9571143129667882,0.26705126430951587,0.4767700006274832,0.5340451102083928,2.776542067324974,-0.867132519081623,2.1754055816668276,0.3187964413821544,-1.4245284090212118,0.5185015287420635,1.8931234506304064,0.7643675515220008,-0.7735584037694233,-3.98279133986969,-0.8152524668786105,0.8530271085247756,0.8474544115829363,2.1547385025198964,2.102988323427103
FN1,0.6032786144674935,-2.4862718231190715,0.863828986760094,-1.0839793163039453,-5.488361418813572,-0.038226196633466845,-4.109444290221874,-1.0126080729264342,-0.9874669435359436,-1.0033302593384257,inf,-0.7234330508612488,-0.020786526927732366,-2.206865477132242,-3.7968629134003136,-2.2892973524198936,-4.975646694515867,-3.6048940984788165,-1.3453260125530142,-6.032329779741575,-0.05396301898421868,-0.5496787829527929,-0.7763905506065244,-2.1338137250820157,-0.2783800059444907,-3.114360293542948,0.7742317553818477,-0.3119109081816666,-3.391895547256075,-0.28282235416957546,-1.8907688984690545,-1.3100948734660265,0.7336353348277869,-0.0380727257233396,1.5785178189613223,-0.9029841286483858,-1.2301884205096243,-0.8172298509714847,0.14274800628636314,0.3400139283492284,0.9184661972960207,-4.288732478200671,0.8584757858921555,2.737478889919535,3.057977275865917,2.383582031096139,3.5951179536249116
GJA1,0.7159008624364575,-0.8811980126483948,0.39768974947494534,1.267624319853502,-0.8890345099140605,-0.43101948281318564,0.27667832903775424,-1.9322433574733324,-2.9866911414957094,inf,,0.8700004666116481,-0.3519978365770099,-0.29531187453765534,0.9278189092460837,0.9680927162886611,-6.695849804121378,-1.6092274493736296,-0.24040353343525786,-5.445871551113034,2.1212084120977868,1.2281078880856828,0.7894043812309413,-3.5218204043463337,0.9233622585526873,-0.2634864286822587,0.40196264004337523,1.821830808870721,0.013308858504291962,0.5008423068702691,0.504195185697269,1.9187314632778307,2.598271359225448,-1.2574798010119175,1.2391969190487087,1.4753368458848453,-0.5692122307096075,-0.9453694034806958,0.8121117084435792,1.1306392848929359,-0.20697440759159846,-3.4240964538030045,0.8059838852567908,3.217444275136888,2.7389938415354482,2.964446443440798,1.6218730555228003
ITGAM,0.3303910985633913,-1.8975599500474494,1.0312362955074827,-0.6389187985177811,-3.145481295833893,0.510475073646454,-2.3046081471893456,-0.24816557673129766,inf,inf,,-1.2226450560502595,0.22992045668555805,inf,-1.972585840286541,-1.0486407380319969,-3.027484086435432,-5.226263950549929,-1.3694499345593412,1.3924191680152271,3.278201482372342,0.575051406760573,-0.6895959019669727,-3.4384171873815403,-1.7775058334270837,inf,-0.6143745825276086,0.7646948061830404,3.5047415613039306,-0.2950167851430685,-1.2868707152540788,-0.7634000661203592,inf,-1.0916144238551526,0.5038404506836491,-2.3343447332338556,-0.4710120118167406,-2.9774434039358404,0.9495547651212561,1.7672961428515532,-1.1679653099852598,-1.740018673060969,1.579066672057569,-0.49009404597385253,-0.4073328035027421,-0.6421591258597962,-2.1560174566808166
LDHA,-0.5694608721709857,-0.7418238783610054,-0.03700532891898428,-0.1105653385453482,-2.7607431438137877,-0.40468819368275727,-2.193205321693089,-0.266759685607164,-1.1661425101982787,-1.241394887851523,inf,-0.4593557794280807,-0.5623579139735105,-0.9356949623309312,0.6649450510300188,0.1284397651906838,-0.4782518967870859,0.0778557412618856,-0.5989191030362523,-0.27247344768927295,1.1365508152204666,-0.2569979655793886,0.26830735605909917,0.31352993882678887,-0.5316657872286734,-1.9038695164755348,-0.32935798299896896,-0.2696088042606183,-0.919466792964154,0.18135952872342545,0.671167019961597,0.49831405942646056,0.08053320703584603,-0.3271142473037376,-0.3024080142663933,0.18436258940103595,0.20078682003786497,0.08884722193186317,0.1881541685634094,0.20509898036772944,-0.36818965868631415,-1.9876382956057324,-0.6227492608740733,-0.30552556538707115,-0.34294487938974155,-0.03641449524281137,0.5752494166878396
NLRP6,0.3639812674539306,inf,0.6045421887903453,inf,inf,inf,inf,1.9761325407637924,inf,inf,,1.4991527209156492,1.6197122563715494,inf,-1.8715477881499514,-0.8772133580040085,inf,inf,inf,inf,7.657250079237195,2.125676365460853,-1.2402619519357012,inf,0.9609621393247955,inf,-1.927285862937919,2.0147941611329,5.506647257462573,inf,2.0365597582189583,inf,inf,inf,2.242308423435528,inf,inf,inf,inf,0.5988735199949142,inf,inf,1.517962570690404,inf,inf,-1.3107111847828692,inf
PLAT,-0.15548491964157984,-3.0041475851277024,-0.4277667909761026,0.021016312319915888,-4.1022175454446845,-1.4009523026644564,-3.457741609603647,-1.2516597188474472,-2.1760018195408937,0.26887090927870466,inf,-0.7162558142397581,0.7278713352780157,0.5094269979289779,-2.0142109874838505,0.6950627304983019,-3.30614843093359,1.4492680153387871,-1.7635914964774335,inf,3.8559057484385337,-0.09054165161070415,0.309884275883836,inf,-0.016641813738607014,-2.1108242527953114,-1.3802024412999219,-1.1947217761641578,1.590799004166074,0.5731580084049859,0.5499421576676954,1.184444119190161,inf,-0.7328488477380197,0.7831715593063743,3.0714890965400574,-2.305492511376537,0.016910745972419445,0.6919520361509279,-0.3787304330684911,-0.6392747324258131,-4.431568808862383,-0.7349206698836633,-0.27346352685063885,-0.3964168001098008,-0.0949139524259198,-0.30814939525004226
PLAU,-3.976014442696505,-3.735696997418964,0.47514479693273054,-2.9810719328563575,-3.317709428730153,0.3899761142551425,0.017928411663964004,-2.086302624102809,-1.4658457820912327,inf,,-3.826316849784751,-0.7865660968899528,inf,-0.36720639451925724,-1.3728719643733092,-1.46274662516549,-1.8135295827250397,0.9477067732833191,-3.5346964670445105,4.042093768941986,-0.5936149520852807,-0.5058332946708002,inf,-0.11965896776566809,0.18825703674897287,-2.4637449580028945,-4.330574967005208,1.4442120925959636,-1.6355339288229382,0.5409011518496561,-1.99452188807019,3.4442120925959685,-0.848805057472574,0.16168731634506822,1.1455038304495746,-1.3193505334923596,-0.41270594266589233,0.6898637909746489,-0.02231596845824954,0.24476905783963204,inf,-1.041972253647018,-0.20007815022915504,-1.7102547753303177,2.706544157755894,0.6717544104229183
PLG,0,inf,inf,0,0,0,0,0,0,inf,,0,0,0,0,0,inf,inf,0,0,inf,inf,inf,inf,0,0,inf,0,inf,0,inf,0,inf,inf,inf,inf,0,0,0,0,inf,0,0,0,0,0,0
PRSS1,-2.9346368156168747,inf,inf,0,0,0,0,1.84065689720843,inf,inf,inf,inf,0,0,0,inf,inf,0,0,0,inf,4.361612572100806,inf,0,0,0,0.5222009942278766,0.7663095557483471,10.541096615349524,inf,inf,0,11.541096615349526,0,0,0,0,0,0,0,0,inf,1.9674494278561998,inf,-0.07545222842946492,inf,0
SERPINA1,-0.22912856180750224,3.9672531711288395,0.8993759264558375,-3.4172790360879377,-5.841379373212076,0.17672228227798753,-3.212010329761242,-0.6389141017495259,-7.647558196158777,4.755027562073806,,-4.070090231984543,-0.3764390471473419,inf,-4.475838839722326,-2.3182740607080774,3.7223224717121686,0.1546535691227169,-4.273934633748944,-1.632101656824325,1.601820782647099,-0.04165878947676589,0.4349406520475113,5.883537067146235,-1.9154084576843837,-6.3354129077329455,-1.1018211321885405,1.5029640647710174,5.581260494337104,-0.2509276403680298,1.2396236287041824,-4.933229331830953,7.897406236630461,2.581721308432384,0.7465418286413239,0.6421825313594567,0.9136083581856236,-1.5034164798717078,0.3461029365076697,1.169508150923215,1.6439312528352517,-2.593110412136399,0.06766069051371856,-1.632048237826054,-3.2864936609779365,-3.19434097826755,-3.455025381490416
SERPINA5,inf,inf,inf,inf,inf,-3.329632725350018,-1.575064126331016,0,0,0,,inf,3.0263033784873032,inf,inf,-0.5966306927025739,0.5765290523390365,0.9627116889456973,-0.8809140132048066,-0.17349269465261646,9.584895085792704,inf,0.7077203526344454,6.879841469059055,2.2415448046262303,1.549460809140867,inf,inf,inf,-0.878932923713882,4.90210492424155,1.781719383600548,inf,inf,0.5228910887369624,0.04727598420416592,-2.481708717157475,inf,0.05106756336655182,inf,3.0210103295103723,0,0,0,0,inf,inf
