,7_1,7_2,7a72_1,7a72_2,7b72_1,7b72_2,Promedio Control 7,Promedio 7a72,Promedio 7b72,fold-change Control7 7a72,fold-change Control7 7b72
NTF3,0.0004934075271207831,0.0004079856388471157,0.00017660217414263053,0.00035270258353976386,0.0007904051686116755,2.2128299877298573e-05,0.0004506965829839494,0.0002646523788411972,0.00040626673424448706,-0.7680578903426278,-0.1497292728314529
NTF4,0.0,5.439808519036412e-05,0.0,0.0,0.0,0.0,2.719904259518206e-05,0.0,0.0,inf,inf
NTHL1,0.002576683753407636,0.0018903334600668769,0.00602409638454824,0.005378714397450216,0.005979586928834762,0.003363501581171379,0.0022335086067372563,0.0057014053909992275,0.0046715442550030704,1.3520057720483165,1.0645877210884782
NTMT1,0.00038376141009021335,0.0002311918621316012,0.00031395942060318677,0.0001763512917443622,0.00013746176846801046,0.0005310791971441677,0.00030747663611090727,0.0002451553561737745,0.00033427048280608906,-0.3267805080504758,0.12053917568093045
NTN1,0.0,0.00344067888749244,5.886739138087684e-05,0.0,0.00017182721056913615,0.0,0.00172033944374622,2.943369569043842e-05,8.591360528456807e-05,-5.8690807457166345,-4.323662829198614
NTN4,0.002001041638079028,0.0013055540445042469,0.003728268119840636,0.0032624988972324216,0.002302484621442252,0.0022570865884189756,0.0016532978412916372,0.0034953835085365288,0.0022797856049306137,1.0801041054643274,0.4635515078956814
NTNG2,0.0,0.0,0.0,0.0,0.0007560397264152883,2.2128299877298573e-05,0.0,0.0,0.00038908401314629345,0,inf
NTPCR,0.002192922342544272,0.0026655061737796584,0.0048467485569307035,0.003791552773562856,0.006976184750307223,0.00404947887850241,0.002429214258161965,0.0043191506652467794,0.005512831814404817,0.8302579009007259,1.1823038461700914
NTRK2,0.0002741152928663559,0.0004759832453753784,0.0029041246410772986,0.00035270258353976386,0.00034365442101125693,0.0006859772962185063,0.00037504926912086716,0.0016284136123085311,0.0005148158586148816,2.1183151507017257,0.45697636498970884
NTSR1,0.0007126997615684978,0.0007343741500537925,0.00198186884325101,0.00044087822942470484,0.0017526375478877487,0.0005089508972446186,0.0007235369558111452,0.0012113735363378576,0.0011307942225661837,0.743505188020487,0.6441978055925944
NTS,0.005372659740489835,0.002570309525349504,0.002943369569043842,0.0010581077506192915,0.0043644111490974856,0.006085282467925895,0.00397148463291967,0.0020007386598315667,0.00522484680851169,-0.9891456889435069,0.3957103172661236
NUAK1,0.0016721032866007437,0.0004487842028285655,0.0010792355088390549,0.003350674544138151,0.0016151757794197381,0.0005532074970437168,0.0010604437447146546,0.0022149550264886028,0.0010841916382317274,1.0626093162699082,0.03195169573891813
NUAK2,0.006798059263240256,0.002774302345256753,0.016737961617005703,0.011551009609396083,0.013780542288044817,0.01217056493362674,0.004786180804248505,0.014144485613200893,0.012975553610835779,1.5632929090667234,1.4388492907500239
NUB1,0.005619363503373721,0.0052630147419984365,0.008947843491031155,0.010404726214933428,0.013333791539174245,0.009603682149284138,0.005441189122686079,0.009676284852982293,0.01146873684422919,0.8305312664843278,1.0757126240415327
NUBP1,0.0026863298702449177,0.0028694989936869073,0.004964483340830334,0.0063486465032053544,0.007491666381665338,0.006461463564883199,0.0027779144319659125,0.005656564922017844,0.006976564973274269,1.0259240488187877,1.3285147158719597
NUBP2,0.03637509936900943,0.02275199913281262,0.0399905812138744,0.03668106869426017,0.05226983746226313,0.019937598192138323,0.029563549250911023,0.03833582495406729,0.036103717827200725,0.3748737431509329,0.28832792557004233
NUBPL,0.002055864696497669,0.003250285590632132,0.006436168123929909,0.008464862003423149,0.008282071549324399,0.005288663671097119,0.002653075143564901,0.007450515063676529,0.006785367610210759,1.4896746265052945,1.3547614406340356
NUCB1,0.043748800749511166,0.036555513251923195,0.056002511681989546,0.033947623663150295,0.07618818515219909,0.030360027427470546,0.040152157000717184,0.044975067672569924,0.05327410628983482,0.16364795988975145,0.40795699363231974
NUCB2,0.011814369124008925,0.0076157319260060545,0.018405871039937995,0.015166211091699452,0.024262002130952153,0.017304330506762045,0.00971505052500749,0.016786041065818724,0.0207831663188571,0.788968611415751,1.0971220618583757
NUCKS1,0.11430607713145562,0.07641571016248175,0.14962128644298933,0.14108103341590553,0.17725695041901823,0.08298112455655753,0.09536089364696868,0.14535115992944742,0.1301190374877879,0.6080729237220189,0.4483623949010434
NUDCD1,0.003810202571692812,0.002067127237104852,0.006652015226323553,0.004320606647341319,0.00652943400143665,0.005863999468930405,0.002938664904398832,0.005486310936832436,0.0061967167351835275,0.9006755312585656,1.0763431631961702
NUDCD2,0.004056906334576697,0.0034542784089270765,0.005906361603493302,0.005555065691261674,0.008522629644381571,0.00502312407363756,0.0037555923717518865,0.0057307136473774885,0.0067728768590095655,0.6096743265785407,0.8507282828419561
NUDCD3,0.006386886325100448,0.005086220964960461,0.01697343118196027,0.0061722952119458675,0.0068043575377375945,0.007523621959171534,0.0057365536450304545,0.01157286319695307,0.007163989748454565,1.0124896672151154,0.32057900502122805
NUDC,0.04139140922204659,0.03178208127189787,0.06255641458128501,0.11110131379971377,0.0773566102052935,0.05388241020422584,0.03658674524697223,0.0868288641904994,0.06561951020475967,1.2468536326649535,0.8428037459886695
NUDT11,0.0,0.0001359952129759103,3.9244927596733534e-05,0.0,0.0,0.0,6.799760648795515e-05,1.9622463798366767e-05,0.0,-1.7929777666169044,inf
NUDT12,0.01271894958984938,0.008826089322402609,0.013147050743625623,0.013226346882741146,0.017870029897665972,0.007412980459673789,0.010772519456125994,0.013186698813183385,0.01264150517866988,0.2917277382942903,0.2308125461791415
NUDT13,0.0008223458785990677,0.0008839688843837245,0.0003728268119840636,0.0015871616259289373,0.0011340595896229323,0.0014383394923581647,0.0008531573814913961,0.0009799942189565004,0.0012861995409905484,0.19996133942485217,0.5922306753331046
NUDT14,0.0018639839916458501,0.0019039329815015136,0.004356186961615948,0.004056079709176101,0.006220145023891934,0.0026111393850317202,0.0018839584865736818,0.004206133335396024,0.004415642204461827,1.158727409351267,1.2288561013546841
NUDT15,0.008689454784482001,0.007602132404571418,0.016679094226478234,0.008553037650328879,0.01848860785593079,0.009426655748752715,0.00814579359452671,0.012616065938403555,0.013957631802341752,0.6311349419600806,0.7769270159882199
NUDT16L1,0.005290425152861875,0.00622858075418383,0.008457281895716401,0.008288510712163662,0.01237155916212094,0.0060410258672367765,0.005759502953522852,0.00837289630394003,0.009206292514678858,0.5397824457333199,0.6766759704187915
NUDT16P1,0.004303610097460582,0.0015911439917294737,0.0037871355132127974,0.002997971959067204,0.004501872917247958,0.001814520590205489,0.002947377044595028,0.003392553736140001,0.0031581967537267237,0.20294003759227794,0.09966942330735996
NUDT16,0.006030536443446405,0.002638307130910385,0.0069071072566837385,0.0092584428179188,0.005154816316756546,0.004381403376995646,0.004334421787178395,0.00808277503730127,0.004768109846876097,0.8990111441659547,0.13757792229115126
NUDT17,0.0,0.0,0.0,8.817564588494096e-05,0.0,0.0,0.0,4.408782294247048e-05,0.0,inf,0
NUDT18,0.0002741152928663559,0.00019039329815015137,0.0006671637688884477,0.0008817564588494097,0.0007904051686116755,0.0006859772962185063,0.00023225429550825365,0.0007744601138689286,0.0007381912324150909,1.7374856601775348,1.6682893233425855
NUDT19,0.011567665359192163,0.012212370125768805,0.015953063066208906,0.023454721803863113,0.03082580157680796,0.015777477814138168,0.011890017742480484,0.019703892435036008,0.023301639695473064,0.7287297892966641,0.9706806104701017
NUDT1,0.001781749403824601,0.0009927650547322067,0.00492523841286379,0.004496957938600806,0.00553283617996419,0.003474143080669124,0.0013872572292784038,0.004711098175732298,0.004503489630316658,1.7638280758107943,1.6988080183267789
NUDT21,0.019051012856531185,0.02103845945139602,0.03371139279612128,0.031037827358644743,0.02787037355363435,0.023832178981579123,0.020044736153963603,0.032374610077383015,0.025851276267606735,0.6916393893371836,0.3670120799777709
NUDT22,0.004468079274649381,0.007289343414799378,0.007692005807480533,0.00837668635906939,0.009003745834495916,0.007302338960176044,0.005878711344724379,0.008034346083274961,0.00815304239733598,0.45068066677620683,0.4718385765989477
NUDT2,0.0020284531672883485,0.0016319425560333842,0.002178093481092443,0.002380742438638209,0.003574005978263041,0.001239184793262223,0.0018301978616608663,0.002279417959865326,0.002406595385762632,0.31666585919560913,0.39499397997671654
NUDT3,0.0,0.0,0.00011773478276175368,0.0,0.0,0.0,0.0,5.886739138087684e-05,0.0,inf,0
NUDT4,0.011512842300773523,0.007901321874521125,0.014049684078322047,0.017811480468247678,0.004226949380947013,0.008143214355468888,0.009707082087647324,0.015930582273284862,0.00618508186820795,0.7146894020593394,-0.6502450006954369
NUDT5,0.009073216195345365,0.009342871132081897,0.01854322828639855,0.0195749933859465,0.02333413519514262,0.016928149409804742,0.009208043663713632,0.019059110836172524,0.020131142302473683,1.0495142351030249,1.1284624577740843
NUDT6,0.0,0.0002447913834050076,7.848985516502015e-05,0.00035270258353976386,0.0004467507476004186,6.638489965414622e-05,0.0001223956917025038,0.00021559621935239202,0.0002565678236272824,0.8167791031086274,1.0677874758286898
NUDT7,0.0011786957594799605,0.0017407387258981753,0.0005690514501099658,0.0011462833965042326,0.003161620674446702,0.003407758181860497,0.0014597172426890678,0.0008576674233070991,0.0032846894281535997,-0.7671987070684118,1.1700680320449846
NUDT8,0.007264055261731582,0.005371810911863227,0.008712373926076588,0.008905740232847854,0.017595106361365027,0.007258082361711975,0.006317933086797404,0.00880905707946222,0.012426594361538501,0.47953494389680473,0.975906402158297
NUDT9P1,0.0,5.439808519036412e-05,0.0,0.0,0.0,0.0,2.719904259518206e-05,0.0,0.0,inf,inf
NUDT9,0.005208190565233912,0.003576674101838809,0.006887484791278121,0.006877700379535789,0.009519227465854032,0.004447788275804273,0.004392432333536361,0.006882592585406955,0.006983507870829153,0.6479320509017947,0.6689318342016467
NUF2,0.003755379513274171,0.002774302345256753,0.00735842392403195,0.002645269376548229,0.004639334685398429,0.0049788674729484405,0.003264840929265462,0.00500184665029009,0.004809101079173435,0.6154481251735829,0.558754547556768
NUFIP1,0.0014802225815556368,0.0018767339386322399,0.004434676817549035,0.0071422273151490355,0.006598164887099579,0.005797614567896727,0.0016784782600939383,0.005788452066349035,0.006197889727498153,1.786023746671329,1.884623235653704
NUFIP2,0.022641923200348062,0.02540390578838225,0.036262313099723144,0.04611586280343846,0.04708065571061358,0.03162134052485992,0.024022914494365156,0.0411890879515808,0.03935099811773675,0.777850989529223,0.7119890379223918
NUGGC,0.0,6.799760647989363e-05,0.0,0.0,0.0,0.0,3.3998803239946814e-05,0.0,0.0,inf,inf
NUMA1,0.0030152682226896404,0.002012729151366305,0.005082218121885273,0.006524997794464843,0.005979586928834762,0.0029209355854054476,0.0025139986870279726,0.005803607958175058,0.004450261257120105,1.2069661703404158,0.8239061371567261
NUMBL,0.0012335188180918892,0.0006663765435255298,0.0009222557983952269,0.00044087822942470484,0.001958830200430995,0.00024341129867253477,0.0009499476808087096,0.0006815670139099658,0.001101120749551765,-0.4789925434277802,0.21305272130242534
NUMB,0.033524300327374336,0.03335962573896809,0.057042502237544306,0.036416541745887064,0.05766521187407684,0.04527450154819636,0.033441963033171214,0.046729521991715685,0.0514698567111366,0.48267474391065307,0.6220682305078687
NUP107,0.003837614100902133,0.003304683674758375,0.00812370001226782,0.004144255356081831,0.008007148013023454,0.0038724524801960376,0.0035711488878302543,0.006133977684174825,0.005939800246609746,0.7804346341786529,0.7340261307019235
NUP133,0.0034812642192480897,0.0035222760161002613,0.005553157254639103,0.006524997794464843,0.006117048696985234,0.00429289017784246,0.0035017701176741755,0.006039077524551973,0.005204969437413847,0.7862438155837466,0.5718053147098282
NUP153,0.007318878320150222,0.003331882717627649,0.00712295435623269,0.009522969756084017,0.005670297948114662,0.007412980459673789,0.0053253805188889355,0.008322962056158354,0.006541639203894225,0.6442124448808876,0.29676757641264406
NUP155,0.002741152928663559,0.001359952129759103,0.005062595659324347,0.0063486465032053544,0.0074229354960024104,0.0023234714872276026,0.0020505525292113308,0.005705621081264851,0.004873203491615007,1.4763712367862938,1.2488577649738053
NUP160,0.002494449165779674,0.004120654952775068,0.006632392763762627,0.012256414776986005,0.005704663389358434,0.00714744086221423,0.003307552059277371,0.009444403770374317,0.0064260521257863325,1.513695857467792,0.9581688194635245
NUP188,0.00923768537060129,0.0062557797970531044,0.02064283191127344,0.010581077506192915,0.011684250318193196,0.007081055961180553,0.007746732583827198,0.015611954708733177,0.009382653139686874,1.010991338540844,0.2764079934686165
NUP205,0.007620405141452749,0.005276614263433073,0.013755347119995317,0.015166211091699452,0.011615519435705652,0.006948286163563299,0.006448509702442911,0.014460779105847385,0.009281902799634475,1.1651075958692878,0.525454807914947
NUP210L,0.0004934075271207831,0.0,0.0006279188414908427,0.0,0.0,0.0017038790909302485,0.00024670376356039154,0.00031395942074542135,0.0008519395454651243,0.3477983781636225,1.7879713342398127
NUP210,0.0026863298702449177,0.0017407387258981753,0.004591656526570517,0.004056079709176101,0.00433004570467833,0.003274988382018192,0.0022135342980715463,0.004323868117873309,0.003802517043348261,0.9659707924105657,0.7806029865506389
NUP214,0.008141224198362714,0.0033590817604969227,0.007652760879513989,0.009170267171013071,0.008866284066345443,0.002743909184874025,0.005750152979429818,0.00841151402526353,0.005805096625609734,0.5487651622362835,0.013719742275522466
NUP35,0.0027137413994542383,0.002529510961045594,0.005925984066054228,0.005731416982521163,0.008041513454267226,0.0031864751828650064,0.002621626180249916,0.005828700524287696,0.005613994318566117,1.152712293402181,1.0985656186272654
NUP37,0.004934075271207831,0.00560300277463975,0.012636866682905248,0.008993915879753584,0.02268119179563403,0.012635259231962279,0.0052685390229237905,0.010815391281329415,0.017658225513798156,1.037611000315074,1.7448655129063675
NUP43,0.005427482798908477,0.0031686884620243105,0.007613515951547447,0.006877700379535789,0.008007148013023454,0.007058927663061045,0.004298085630466394,0.0072456081655416175,0.0075330378380422496,0.7534125627852696,0.8095375501612864
NUP50-AS1,0.001069049642256103,0.0004895827666487849,0.0013931949294422416,0.0008817564588494097,0.0009278669370796859,0.0010842866941878845,0.000779316204452444,0.0011374756941458257,0.0010060768156337852,0.5455549978204564,0.3684597415426974
NUP50,0.016117979221469507,0.01691780449055943,0.027863898588844836,0.026805396337793375,0.02274992267812158,0.02814719745976614,0.016517891856014467,0.027334647463319105,0.02544856006894386,0.7267011987720369,0.6235544576477009
NUP54,0.005263013623652554,0.004759832453753784,0.0075742710235809025,0.010492901859287187,0.011512423108798952,0.006704874864223248,0.005011423038703168,0.009033586441434045,0.009108648986511099,0.8500785407068943,0.8620167585642072
NUP58,0.010279323482488346,0.007017352989331248,0.015128919584600877,0.017017899653752028,0.018729165950987964,0.013122081828417329,0.008648338235909797,0.016073409619176453,0.015925623889702645,0.8941811444037574,0.8808550384819034
NUP62CL,0.0019736301088697076,0.0030462927707248827,0.011479141320693331,0.009963847985508723,0.016186123235441153,0.0060410258672367765,0.002509961439797295,0.010721494653101026,0.011113574551338965,2.0947689363041686,2.1465858118348486
NUP62,0.01959924344265047,0.011287602676275018,0.036772497149064755,0.01886958821835658,0.018110587992723148,0.017060919207421994,0.015443423059462745,0.02782104268371067,0.01758575360007257,0.84918392684642,0.18741459619809886
NUP85,0.0018091609330339214,0.0035630745804041716,0.004159962324627922,0.0030861476059729337,0.006391972233286178,0.0022128299881748674,0.0026861177567190464,0.003623054965300428,0.004302401110730523,0.43168414059615506,0.6796194803161432
NUP88,0.005729009622143879,0.0033726812819315595,0.007652760879513989,0.008288510712163662,0.009897247329061675,0.007501493658826975,0.004550845452037719,0.007970635795838826,0.008699370493944324,0.8085602158293266,0.9347764152557295
NUP93,0.002631506811826277,0.003535875537534898,0.005651269573133115,0.007406754253314252,0.006838722978981366,0.0044920448764933915,0.0030836911746805872,0.006529011913223684,0.005665383927737379,1.0822063843415772,0.877515437346836
